//Number of iteration for fault free=8
G_n_pin_pout 3.051758e-05 3.051758e-05 8 8
0.0 100 79 100 100
0.2 0 21 0 0
0.4 0 0 0 0
0.6 0 0 0 0
0.8 0 0 0 0
1.0 0 0 0 0
1.2 0 0 0 0
1.4 0 0 0 0
1.6 0 0 0 0
1.8 0 0 0 0
2.0 0 0 0 0
2.2 0 0 0 0
2.4 0 0 0 0
2.6 0 0 0 0
2.8 0 0 0 0
3.0 0 0 0 0
3.2 0 0 0 0
3.4 0 0 0 0
3.6 0 0 0 0
3.8 0 0 0 0
