0, preferentialAttachment, 6, 4.353870e-03, 4.522843e-03, 1.021363e-02, 3.827690e-04, 2499945, 2736030, 934547, 228635, 1630
1, preferentialAttachment, 6, 4.578759e-03, 4.763178e-03, 7.803707e-03, 4.223160e-04, 2499945, 2707855, 925393, 200591, 1168
2, preferentialAttachment, 6, 3.913563e-03, 4.066266e-03, 7.199108e-03, 4.014230e-04, 2499945, 2630355, 927075, 123095, 712
3, preferentialAttachment, 6, 2.652756e-03, 2.759366e-03, 6.088553e-03, 4.002070e-04, 2499945, 2514194, 935537, 7098, 545
4, preferentialAttachment, 6, 2.566632e-03, 2.648816e-03, 5.994429e-03, 3.970990e-04, 2499945, 2507781, 934915, 572, 572
0, preferentialAttachment, 8, 4.315592e-03, 4.510277e-03, 8.792232e-03, 3.215010e-04, 2499945, 2730480, 908529, 228744, 403
1, preferentialAttachment, 8, 4.550851e-03, 4.752460e-03, 7.040756e-03, 3.720990e-04, 2499945, 2702183, 905647, 200474, 286
2, preferentialAttachment, 8, 3.872484e-03, 4.059246e-03, 6.508937e-03, 3.637390e-04, 2499945, 2624217, 907335, 122455, 177
3, preferentialAttachment, 8, 2.646962e-03, 2.750460e-03, 5.322328e-03, 3.653420e-04, 2499945, 2508350, 910923, 6458, 165
4, preferentialAttachment, 8, 2.554342e-03, 2.647378e-03, 5.202973e-03, 3.669270e-04, 2499945, 2501938, 910337, 154, 154
0, preferentialAttachment, 10, 4.351808e-03, 4.543691e-03, 8.734234e-03, 3.067210e-04, 2499945, 2729129, 902191, 228742, 103
1, preferentialAttachment, 10, 4.593756e-03, 4.784036e-03, 6.842412e-03, 3.616350e-04, 2499945, 2700889, 902991, 200515, 77
2, preferentialAttachment, 10, 3.890089e-03, 4.073844e-03, 6.215665e-03, 3.565390e-04, 2499945, 2622781, 901499, 122361, 53
3, preferentialAttachment, 10, 2.646490e-03, 2.754589e-03, 5.042393e-03, 3.549890e-04, 2499945, 2506648, 901801, 6266, 39
4, preferentialAttachment, 10, 2.557941e-03, 2.644520e-03, 4.935550e-03, 3.567590e-04, 2499945, 2500465, 903445, 39, 39
0, preferentialAttachment, 12, 4.269408e-03, 4.518082e-03, 8.352441e-03, 3.054820e-04, 2499945, 2728798, 900545, 228742, 25
1, preferentialAttachment, 12, 4.516375e-03, 4.736627e-03, 6.812911e-03, 3.610990e-04, 2499945, 2700610, 901367, 200520, 19
2, preferentialAttachment, 12, 3.867311e-03, 4.059616e-03, 6.193128e-03, 3.578120e-04, 2499945, 2622402, 900401, 122343, 12
3, preferentialAttachment, 12, 2.645136e-03, 2.741317e-03, 4.992961e-03, 3.549890e-04, 2499945, 2506294, 900323, 6218, 8
4, preferentialAttachment, 12, 2.569492e-03, 2.652150e-03, 4.883837e-03, 3.553220e-04, 2499945, 2500074, 900237, 9, 9
0, preferentialAttachment, 14, 4.297377e-03, 4.527208e-03, 8.294325e-03, 3.088140e-04, 2499945, 2728725, 900087, 228743, 5
1, preferentialAttachment, 14, 4.552264e-03, 4.753550e-03, 6.791804e-03, 3.580640e-04, 2499945, 2700486, 900181, 200506, 8
2, preferentialAttachment, 14, 3.880318e-03, 4.076115e-03, 6.164715e-03, 3.538900e-04, 2499945, 2622307, 900019, 122335, 1
3, preferentialAttachment, 14, 2.654264e-03, 2.747271e-03, 4.980208e-03, 3.705100e-04, 2499945, 2506185, 900039, 6213, 2
4, preferentialAttachment, 14, 2.561174e-03, 2.643767e-03, 4.876552e-03, 3.537010e-04, 2499945, 2499968, 900019, 1, 1
0, preferentialAttachment, 16, 4.303519e-03, 4.534153e-03, 8.384775e-03, 3.020270e-04, 2499945, 2728695, 900033, 228744, 2
1, preferentialAttachment, 16, 4.550834e-03, 4.769472e-03, 6.766120e-03, 3.682800e-04, 2499945, 2700462, 900009, 200508, 0
2, preferentialAttachment, 16, 3.915627e-03, 4.104261e-03, 6.143143e-03, 3.491880e-04, 2499945, 2622283, 900009, 122331, 0
3, preferentialAttachment, 16, 2.653481e-03, 2.756969e-03, 4.966255e-03, 3.616570e-04, 2499945, 2506162, 900059, 6209, 1
4, preferentialAttachment, 16, 2.563745e-03, 2.656376e-03, 4.866152e-03, 3.500200e-04, 2499945, 2499947, 900009, 0, 0
0, gr, 18, 4.324856e-03, 4.498074e-03, 8.317795e-03, 3.019370e-04, 2499945, 2728692, 900009, 228743, 0
1, gr, 18, 4.552412e-03, 4.741754e-03, 6.819149e-03, 3.685260e-04, 2499945, 2700453, 900009, 200506, 0
2, gr, 18, 3.887599e-03, 4.075093e-03, 6.186745e-03, 3.511070e-04, 2499945, 2622278, 900009, 122331, 0
3, gr, 18, 2.651574e-03, 2.745383e-03, 4.973781e-03, 3.641280e-04, 2499945, 2506156, 900009, 6209, 0
4, gr, 18, 2.576127e-03, 2.650350e-03, 4.863722e-03, 3.553180e-04, 2499945, 2499946, 900009, 0, 0
