0, astro-ph, 6, 5.704950e-04, 5.741580e-04, 1.684735e-03, 9.868900e-05, 568539, 586431, 167005, 15508, 435
1, astro-ph, 6, 7.568200e-04, 7.302390e-04, 1.452344e-03, 8.536800e-05, 568539, 595382, 162249, 24482, 346
2, astro-ph, 6, 7.514380e-04, 7.261420e-04, 1.468987e-03, 8.399700e-05, 568539, 592359, 159653, 21390, 283
3, astro-ph, 6, 6.479330e-04, 6.549170e-04, 1.394672e-03, 8.227300e-05, 568539, 583062, 164757, 11894, 309
4, astro-ph, 6, 5.875610e-04, 6.061540e-04, 1.321839e-03, 8.536600e-05, 568539, 574661, 164123, 3691, 242
5, astro-ph, 6, 5.637210e-04, 5.667090e-04, 1.374142e-03, 8.505900e-05, 568539, 571888, 165487, 955, 191
6, astro-ph, 6, 5.511770e-04, 5.597310e-04, 1.389425e-03, 7.885200e-05, 568539, 571240, 164851, 359, 221
7, astro-ph, 6, 5.506630e-04, 5.559240e-04, 1.391040e-03, 8.312400e-05, 568539, 571153, 164019, 195, 170
8, astro-ph, 6, 5.491480e-04, 5.563740e-04, 1.431789e-03, 8.324900e-05, 568539, 571127, 163181, 206, 202
9, astro-ph, 6, 5.493960e-04, 5.626180e-04, 1.331031e-03, 7.442200e-05, 568539, 571264, 160559, 178, 178
0, astro-ph, 8, 5.677690e-04, 5.730150e-04, 1.381380e-03, 7.097900e-05, 568539, 584473, 153681, 15320, 98
1, astro-ph, 8, 7.302470e-04, 7.329490e-04, 1.235152e-03, 6.753300e-05, 568539, 593477, 152651, 24348, 84
2, astro-ph, 8, 7.375690e-04, 7.294860e-04, 1.230121e-03, 6.614900e-05, 568539, 590386, 152523, 21260, 63
3, astro-ph, 8, 6.454380e-04, 6.544070e-04, 1.146835e-03, 6.745700e-05, 568539, 580877, 154161, 11698, 79
4, astro-ph, 8, 5.887060e-04, 5.982940e-04, 1.091573e-03, 6.679000e-05, 568539, 572697, 154701, 3547, 56
5, astro-ph, 8, 5.641060e-04, 5.663150e-04, 1.201970e-03, 6.599300e-05, 568539, 569957, 153679, 816, 52
