0, cond-mat-2005, 6, 1.003706e-03, 1.006794e-03, 3.000627e-03, 1.865970e-04, 904874, 945697, 381952, 37874, 865
1, cond-mat-2005, 6, 1.358232e-03, 1.355162e-03, 2.372334e-03, 1.732190e-04, 904874, 961960, 376940, 54022, 740
2, cond-mat-2005, 6, 1.327455e-03, 1.338275e-03, 2.353726e-03, 1.695570e-04, 904874, 956774, 375548, 48824, 682
3, cond-mat-2005, 6, 1.237735e-03, 1.257944e-03, 2.321731e-03, 1.676060e-04, 904874, 945111, 378014, 37272, 628
4, cond-mat-2005, 6, 1.120601e-03, 1.142879e-03, 2.262727e-03, 1.629080e-04, 904874, 924952, 378218, 17066, 471
5, cond-mat-2005, 6, 1.010717e-03, 1.026719e-03, 2.114202e-03, 1.569370e-04, 904874, 912414, 376470, 4437, 364
6, cond-mat-2005, 6, 9.738200e-04, 9.879000e-04, 2.098176e-03, 1.553760e-04, 904874, 909111, 376500, 1149, 324
7, cond-mat-2005, 6, 9.695720e-04, 9.785740e-04, 2.170635e-03, 1.679540e-04, 904874, 908337, 375022, 480, 323
8, cond-mat-2005, 6, 9.642120e-04, 9.764140e-04, 2.101102e-03, 1.689430e-04, 904874, 908301, 375210, 355, 319
9, cond-mat-2005, 6, 9.634930e-04, 9.756570e-04, 2.117202e-03, 1.673270e-04, 904874, 908133, 374410, 303, 290
10, cond-mat-2005, 6, 9.680330e-04, 9.775480e-04, 2.112098e-03, 1.684890e-04, 904874, 908226, 375046, 301, 294
11, cond-mat-2005, 6, 9.605230e-04, 9.758060e-04, 2.122869e-03, 1.679150e-04, 904874, 908141, 374264, 316, 315
12, cond-mat-2005, 6, 9.608210e-04, 9.815320e-04, 2.130372e-03, 1.697830e-04, 904874, 908088, 376862, 294, 294
0, cond-mat-2005, 8, 9.968940e-04, 1.010426e-03, 2.383149e-03, 1.542730e-04, 904874, 943203, 367964, 37583, 228
1, cond-mat-2005, 8, 1.330063e-03, 1.353145e-03, 2.096853e-03, 1.501700e-04, 904874, 959445, 368084, 53812, 210
2, cond-mat-2005, 8, 1.327997e-03, 1.345344e-03, 2.110697e-03, 1.458290e-04, 904874, 954213, 366292, 48582, 153
3, cond-mat-2005, 8, 1.239208e-03, 1.260823e-03, 2.045020e-03, 1.466990e-04, 904874, 942504, 368222, 36958, 161
